1781038299178,2,Запрос 1: Создание счёта (POST) ,201,Created,Thread Group 1-1,text,true,,365,253,9,9,http://localhost:4567/api/accounts,2,0,0
1781038299181,1,Запрос 2: Создание категории (POST)  ,201,Created,Thread Group 1-1,text,true,,370,248,9,9,http://localhost:4567/api/categories,1,0,0
1781038299183,2,3 - Создать операцию,201,Created,Thread Group 1-1,text,true,,448,354,9,9,http://localhost:4567/api/operations,2,0,0
1781038299185,2,Запрос 4: Получение списка счетов (GET)  ,200,OK,Thread Group 1-1,text,true,,1892,160,9,9,http://localhost:4567/api/accounts,2,0,0
1781038299187,2,Запрос 5: Получение списка операций (GET)  ,200,OK,Thread Group 1-1,text,true,,3965,162,9,9,http://localhost:4567/api/operations,2,0,0
1781038299190,1,Запрос 6: Получение аналитики (GET)  ,200,OK,Thread Group 1-1,text,true,,320,193,9,9,http://localhost:4567/api/analytics?start=2025-01-01&end=2025-12-31,1,0,0
1781038299424,3,Запрос 1: Создание счёта (POST) ,201,Created,Thread Group 1-10,text,true,,366,254,10,10,http://localhost:4567/api/accounts,3,0,1
1781038299428,1,Запрос 2: Создание категории (POST)  ,201,Created,Thread Group 1-10,text,true,,370,248,10,10,http://localhost:4567/api/categories,1,0,0
1781038299429,1,3 - Создать операцию,201,Created,Thread Group 1-10,text,true,,448,354,10,10,http://localhost:4567/api/operations,1,0,0
1781038299430,1,Запрос 4: Получение списка счетов (GET)  ,200,OK,Thread Group 1-10,text,true,,1957,160,10,10,http://localhost:4567/api/accounts,1,0,0
1781038299431,1,Запрос 5: Получение списка операций (GET)  ,200,OK,Thread Group 1-10,text,true,,4112,162,10,10,http://localhost:4567/api/operations,1,0,0
1781038299433,1,Запрос 6: Получение аналитики (GET)  ,200,OK,Thread Group 1-10,text,true,,320,193,10,10,http://localhost:4567/api/analytics?start=2025-01-01&end=2025-12-31,1,0,0
1781038299438,2,Запрос 7: Пауза между итерациями  ,404,Not Found,Thread Group 1-8,text,false,,352,148,10,10,http://localhost:4567/,2,0,0
1781038299440,1,Запрос 1: Создание счёта (POST) ,201,Created,Thread Group 1-8,text,true,,365,253,10,10,http://localhost:4567/api/accounts,1,0,0
1781038299441,1,Запрос 2: Создание категории (POST)  ,201,Created,Thread Group 1-8,text,true,,370,248,10,10,http://localhost:4567/api/categories,1,0,0
1781038299442,1,3 - Создать операцию,201,Created,Thread Group 1-8,text,true,,448,354,10,10,http://localhost:4567/api/operations,1,0,0
1781038299443,1,Запрос 4: Получение списка счетов (GET)  ,200,OK,Thread Group 1-8,text,true,,2021,160,10,10,http://localhost:4567/api/accounts,1,0,0
1781038299444,1,Запрос 5: Получение списка операций (GET)  ,200,OK,Thread Group 1-8,text,true,,4259,162,10,10,http://localhost:4567/api/operations,1,0,0
1781038299445,1,Запрос 6: Получение аналитики (GET)  ,200,OK,Thread Group 1-8,text,true,,320,193,10,10,http://localhost:4567/api/analytics?start=2025-01-01&end=2025-12-31,1,0,0
